person,date,first_time,last_time,duration_min,grid_ci,grid_rj,grid_center_lon,grid_center_lat,dist_home_m,is_home,is_sw,is_pv,is_pn,place_id,next_step,visit_order_in_day,action_order,first_dt,last_dt,trip_id,action_order_in_trip
0,2009-05-17,05:46:24,05:46:59,0.6,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn159,pn,1,1,2009-05-17 05:46:24,2009-05-17 05:46:59,1,1
0,2009-05-17,05:47:59,05:49:49,1.8,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn157,home,2,2,2009-05-17 05:47:59,2009-05-17 05:49:49,1,2
0,2009-05-17,05:49:54,05:51:59,2.1,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,3,0,2009-05-17 05:49:54,2009-05-17 05:51:59,1,0
0,2009-05-17,05:52:04,05:58:20,6.3,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,4,1,2009-05-17 05:52:04,2009-05-17 05:58:20,2,1
0,2009-05-17,05:58:25,07:09:46,71.3,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,5,0,2009-05-17 05:58:25,2009-05-17 07:09:46,2,0
0,2009-05-17,07:09:50,07:17:31,7.7,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,6,1,2009-05-17 07:09:50,2009-05-17 07:17:31,3,1
0,2009-05-17,07:17:36,07:19:11,1.6,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,7,0,2009-05-17 07:17:36,2009-05-17 07:19:11,3,0
0,2009-05-17,07:19:16,07:21:11,1.9,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn157,pn,8,1,2009-05-17 07:19:16,2009-05-17 07:21:11,4,1
0,2009-05-17,07:22:51,12:39:59,317.1,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn159,pn,9,2,2009-05-17 07:22:51,2009-05-17 12:39:59,4,2
0,2009-05-17,12:41:04,12:46:24,5.3,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn157,home,10,3,2009-05-17 12:41:04,2009-05-17 12:46:24,4,3
0,2009-05-17,12:46:29,12:46:54,0.4,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,11,0,2009-05-17 12:46:29,2009-05-17 12:46:54,4,0
0,2009-05-17,12:46:59,12:50:34,3.6,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,12,1,2009-05-17 12:46:59,2009-05-17 12:50:34,5,1
0,2009-05-17,12:50:39,13:01:19,10.7,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,13,0,2009-05-17 12:50:39,2009-05-17 13:01:19,5,0
0,2009-05-17,13:01:24,13:57:14,55.8,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,14,1,2009-05-17 13:01:24,2009-05-17 13:57:14,6,1
0,2009-05-17,13:57:19,13:57:39,0.3,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,15,0,2009-05-17 13:57:19,2009-05-17 13:57:39,6,0
0,2009-05-17,13:57:44,14:01:19,3.6,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn157,pn,16,1,2009-05-17 13:57:44,2009-05-17 14:01:19,7,1
0,2009-05-17,14:02:14,22:09:01,486.8,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn159,pn,17,2,2009-05-17 14:02:14,2009-05-17 22:09:01,7,2
0,2009-05-17,22:09:16,22:43:11,33.9,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn157,home,18,3,2009-05-17 22:09:16,2009-05-17 22:43:11,7,3
0,2009-05-17,22:43:16,22:47:26,4.2,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,19,0,2009-05-17 22:43:16,2009-05-17 22:47:26,7,0
0,2009-05-17,22:47:31,22:49:16,1.8,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,none,20,1,2009-05-17 22:47:31,2009-05-17 22:49:16,8,1
0,2009-05-18,06:46:38,06:47:13,0.6,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,1,1,2009-05-18 06:46:38,2009-05-18 06:47:13,1,1
0,2009-05-18,06:47:18,06:48:38,1.3,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,2,0,2009-05-18 06:47:18,2009-05-18 06:48:38,1,0
0,2009-05-18,06:48:43,06:51:53,3.2,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn160,pn,3,1,2009-05-18 06:48:43,2009-05-18 06:51:53,2,1
0,2009-05-18,06:51:58,06:52:48,0.8,45,54,116.329287,40.002499,707.1,0,0,0,1,Pn164,pn,4,2,2009-05-18 06:51:58,2009-05-18 06:52:48,2,2
0,2009-05-18,06:52:53,08:19:54,87.0,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn163,pn,5,3,2009-05-18 06:52:53,2009-05-18 08:19:54,2,3
0,2009-05-18,08:19:59,09:25:57,66.0,45,52,116.329375,39.99349,1581.1,0,0,0,1,Pn162,pn,6,4,2009-05-18 08:19:59,2009-05-18 09:25:57,2,4
0,2009-05-18,09:26:02,09:36:41,10.7,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn163,pn,7,5,2009-05-18 09:26:02,2009-05-18 09:36:41,2,5
0,2009-05-18,09:36:46,09:38:36,1.8,45,54,116.329287,40.002499,707.1,0,0,0,1,Pn164,pn,8,6,2009-05-18 09:36:46,2009-05-18 09:38:36,2,6
0,2009-05-18,09:38:41,09:40:56,2.2,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn160,home,9,7,2009-05-18 09:38:41,2009-05-18 09:40:56,2,7
0,2009-05-18,09:41:01,10:21:13,40.2,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,10,0,2009-05-18 09:41:01,2009-05-18 10:21:13,2,0
0,2009-05-18,10:21:18,10:23:43,2.4,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn160,pn,11,1,2009-05-18 10:21:18,2009-05-18 10:23:43,3,1
0,2009-05-18,10:26:03,10:27:28,1.4,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn163,pn,12,2,2009-05-18 10:26:03,2009-05-18 10:27:28,3,2
0,2009-05-18,10:44:55,10:45:06,0.2,45,54,116.329287,40.002499,707.1,0,0,0,1,Pn164,pn,13,3,2009-05-18 10:44:55,2009-05-18 10:45:06,3,3
0,2009-05-18,10:45:12,10:46:31,1.3,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn163,pn,14,4,2009-05-18 10:45:12,2009-05-18 10:46:31,3,4
0,2009-05-18,10:51:51,10:57:51,6.0,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn160,home,15,5,2009-05-18 10:51:51,2009-05-18 10:57:51,3,5
0,2009-05-18,10:57:56,11:02:41,4.8,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,16,0,2009-05-18 10:57:56,2009-05-18 11:02:41,3,0
0,2009-05-18,11:02:46,11:06:10,3.4,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,17,1,2009-05-18 11:02:46,2009-05-18 11:06:10,4,1
0,2009-05-18,11:06:15,11:11:20,5.1,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,18,0,2009-05-18 11:06:15,2009-05-18 11:11:20,4,0
0,2009-05-18,11:11:25,11:19:21,7.9,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn160,pn,19,1,2009-05-18 11:11:25,2009-05-18 11:19:21,5,1
0,2009-05-18,11:29:22,12:44:38,75.3,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn163,pn,20,2,2009-05-18 11:29:22,2009-05-18 12:44:38,5,2
0,2009-05-18,12:44:43,12:47:38,2.9,45,54,116.329287,40.002499,707.1,0,0,0,1,Pn164,pn,21,3,2009-05-18 12:44:43,2009-05-18 12:47:38,5,3
0,2009-05-18,12:47:43,14:33:06,105.4,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn160,pn,22,4,2009-05-18 12:47:43,2009-05-18 14:33:06,5,4
0,2009-05-18,14:33:11,14:35:01,1.8,45,54,116.329287,40.002499,707.1,0,0,0,1,Pn164,pn,23,5,2009-05-18 14:33:11,2009-05-18 14:35:01,5,5
0,2009-05-18,14:35:06,14:36:46,1.7,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn163,none,24,6,2009-05-18 14:35:06,2009-05-18 14:36:46,5,6
0,2009-05-19,09:45:37,09:46:37,1.0,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn166,home,1,1,2009-05-19 09:45:37,2009-05-19 09:46:37,1,1
0,2009-05-19,09:50:52,10:24:42,33.8,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,2,0,2009-05-19 09:50:52,2009-05-19 10:24:42,1,0
0,2009-05-19,10:29:57,11:35:33,65.6,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn166,home,3,1,2009-05-19 10:29:57,2009-05-19 11:35:33,2,1
0,2009-05-19,17:43:58,17:47:48,3.8,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,4,0,2009-05-19 17:43:58,2009-05-19 17:47:48,2,0
0,2009-05-19,17:47:53,17:49:58,2.1,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,none,5,1,2009-05-19 17:47:53,2009-05-19 17:49:58,3,1
0,2009-05-20,01:09:01,01:09:56,0.9,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,1,1,2009-05-20 01:09:01,2009-05-20 01:09:56,1,1
0,2009-05-20,01:10:01,01:11:26,1.4,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,2,0,2009-05-20 01:10:01,2009-05-20 01:11:26,1,0
0,2009-05-20,01:11:31,02:28:20,76.8,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn167,home,3,1,2009-05-20 01:11:31,2009-05-20 02:28:20,2,1
0,2009-05-20,02:28:25,02:30:50,2.4,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,4,0,2009-05-20 02:28:25,2009-05-20 02:30:50,2,0
0,2009-05-20,02:30:55,12:56:00,625.1,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,5,1,2009-05-20 02:30:55,2009-05-20 12:56:00,3,1
0,2009-05-20,12:56:05,12:57:50,1.8,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,6,0,2009-05-20 12:56:05,2009-05-20 12:57:50,3,0
0,2009-05-20,12:57:55,21:05:55,488.0,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn167,home,7,1,2009-05-20 12:57:55,2009-05-20 21:05:55,4,1
0,2009-05-20,21:06:00,21:08:30,2.5,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,8,0,2009-05-20 21:06:00,2009-05-20 21:08:30,4,0
0,2009-05-20,21:08:35,21:12:05,3.5,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,none,9,1,2009-05-20 21:08:35,2009-05-20 21:12:05,5,1
0,2009-05-21,04:53:07,04:53:52,0.8,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,1,1,2009-05-21 04:53:07,2009-05-21 04:53:52,1,1
0,2009-05-21,04:53:57,04:55:22,1.4,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,2,0,2009-05-21 04:53:57,2009-05-21 04:55:22,1,0
0,2009-05-21,04:55:27,08:07:02,191.6,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn171,home,3,1,2009-05-21 04:55:27,2009-05-21 08:07:02,2,1
0,2009-05-21,08:07:07,08:08:02,0.9,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,4,0,2009-05-21 08:07:07,2009-05-21 08:08:02,2,0
0,2009-05-21,10:31:07,13:51:09,200.0,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn171,home,5,1,2009-05-21 10:31:07,2009-05-21 13:51:09,3,1
0,2009-05-21,13:51:14,13:54:09,2.9,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,6,0,2009-05-21 13:51:14,2009-05-21 13:54:09,3,0
0,2009-05-21,13:54:14,14:06:49,12.6,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,7,1,2009-05-21 13:54:14,2009-05-21 14:06:49,4,1
0,2009-05-21,14:06:54,14:07:19,0.4,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,8,0,2009-05-21 14:06:54,2009-05-21 14:07:19,4,0
0,2009-05-21,14:07:24,14:09:29,2.1,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,9,1,2009-05-21 14:07:24,2009-05-21 14:09:29,5,1
0,2009-05-21,14:09:34,14:11:19,1.8,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,10,0,2009-05-21 14:09:34,2009-05-21 14:11:19,5,0
0,2009-05-21,14:11:24,14:13:19,1.9,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,11,1,2009-05-21 14:11:24,2009-05-21 14:13:19,6,1
0,2009-05-21,14:13:24,14:13:49,0.4,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,12,0,2009-05-21 14:13:24,2009-05-21 14:13:49,6,0
0,2009-05-21,14:13:54,14:14:44,0.8,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,13,1,2009-05-21 14:13:54,2009-05-21 14:14:44,7,1
0,2009-05-21,14:14:49,14:14:54,0.1,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,14,0,2009-05-21 14:14:49,2009-05-21 14:14:54,7,0
0,2009-05-21,14:14:59,14:15:59,1.0,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,15,1,2009-05-21 14:14:59,2009-05-21 14:15:59,8,1
0,2009-05-21,14:16:04,14:17:04,1.0,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,16,0,2009-05-21 14:16:04,2009-05-21 14:17:04,8,0
0,2009-05-21,14:17:09,14:17:44,0.6,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,17,1,2009-05-21 14:17:09,2009-05-21 14:17:44,9,1
0,2009-05-21,14:17:49,14:18:59,1.2,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,18,0,2009-05-21 14:17:49,2009-05-21 14:18:59,9,0
0,2009-05-21,14:19:04,14:19:09,0.1,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,19,1,2009-05-21 14:19:04,2009-05-21 14:19:09,10,1
0,2009-05-21,14:22:34,14:26:54,4.3,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,20,0,2009-05-21 14:22:34,2009-05-21 14:26:54,10,0
0,2009-05-21,14:26:59,14:32:14,5.2,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,pn,21,1,2009-05-21 14:26:59,2009-05-21 14:32:14,11,1
0,2009-05-21,23:17:38,23:34:18,16.7,44,50,116.323607,39.984447,2500.0,0,0,0,1,Pn170,none,22,2,2009-05-21 23:17:38,2009-05-21 23:34:18,11,2
0,2009-05-24,09:48:23,09:50:58,2.6,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn175,home,1,1,2009-05-24 09:48:23,2009-05-24 09:50:58,1,1
0,2009-05-24,09:51:03,09:56:48,5.8,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,2,0,2009-05-24 09:51:03,2009-05-24 09:56:48,1,0
0,2009-05-24,09:56:58,10:03:38,6.7,43,56,116.317483,40.01144,707.1,0,0,0,1,Pn174,home,3,1,2009-05-24 09:56:58,2009-05-24 10:03:38,2,1
0,2009-05-24,10:07:18,10:07:38,0.3,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,4,0,2009-05-24 10:07:18,2009-05-24 10:07:38,2,0
0,2009-05-24,10:09:23,10:18:08,8.8,43,56,116.317483,40.01144,707.1,0,0,0,1,Pn174,home,5,1,2009-05-24 10:09:23,2009-05-24 10:18:08,3,1
0,2009-05-24,10:19:48,10:19:48,0.0,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,6,0,2009-05-24 10:19:48,2009-05-24 10:19:48,3,0
0,2009-05-24,10:20:53,10:21:08,0.2,43,56,116.317483,40.01144,707.1,0,0,0,1,Pn174,home,7,1,2009-05-24 10:20:53,2009-05-24 10:21:08,4,1
0,2009-05-24,10:21:23,10:27:48,6.4,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,8,0,2009-05-24 10:21:23,2009-05-24 10:27:48,4,0
0,2009-05-24,10:27:53,22:00:10,692.3,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn175,home,9,1,2009-05-24 10:27:53,2009-05-24 22:00:10,5,1
0,2009-05-24,22:00:15,22:02:25,2.2,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,10,0,2009-05-24 22:00:15,2009-05-24 22:02:25,5,0
0,2009-05-24,22:02:30,22:08:20,5.8,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,pn,11,1,2009-05-24 22:02:30,2009-05-24 22:08:20,6,1
0,2009-05-24,22:08:50,22:09:40,0.8,43,56,116.317483,40.01144,707.1,0,0,0,1,Pn174,sw,12,2,2009-05-24 22:08:50,2009-05-24 22:09:40,6,2
0,2009-05-24,22:09:45,22:10:20,0.6,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,pn,13,3,2009-05-24 22:09:45,2009-05-24 22:10:20,6,3
0,2009-05-24,22:10:25,22:12:20,1.9,43,56,116.317483,40.01144,707.1,0,0,0,1,Pn174,sw,14,4,2009-05-24 22:10:25,2009-05-24 22:12:20,6,4
0,2009-05-24,22:12:25,22:15:55,3.5,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,pn,15,5,2009-05-24 22:12:25,2009-05-24 22:15:55,6,5
0,2009-05-24,22:16:00,22:16:00,0.0,43,56,116.317483,40.01144,707.1,0,0,0,1,Pn174,none,16,6,2009-05-24 22:16:00,2009-05-24 22:16:00,6,6
0,2009-05-25,09:36:47,09:37:01,0.2,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,1,0,2009-05-25 09:36:47,2009-05-25 09:37:01,0,0
0,2009-05-25,09:37:06,09:37:47,0.7,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,2,1,2009-05-25 09:37:06,2009-05-25 09:37:47,1,1
0,2009-05-25,09:37:52,09:39:32,1.7,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,3,0,2009-05-25 09:37:52,2009-05-25 09:39:32,1,0
0,2009-05-25,09:39:37,09:41:47,2.2,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn177,pn,4,1,2009-05-25 09:39:37,2009-05-25 09:41:47,2,1
0,2009-05-25,09:43:42,12:00:16,136.6,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn180,pn,5,2,2009-05-25 09:43:42,2009-05-25 12:00:16,2,2
0,2009-05-25,12:03:21,12:38:19,35.0,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn177,home,6,3,2009-05-25 12:03:21,2009-05-25 12:38:19,2,3
0,2009-05-25,12:38:24,12:45:14,6.8,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,7,0,2009-05-25 12:38:24,2009-05-25 12:45:14,2,0
0,2009-05-25,12:45:19,14:19:28,94.2,44,56,116.323341,40.011474,500.0,0,0,0,1,Pn179,home,8,1,2009-05-25 12:45:19,2009-05-25 14:19:28,3,1
0,2009-05-25,14:19:33,14:22:08,2.6,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,9,0,2009-05-25 14:19:33,2009-05-25 14:22:08,3,0
0,2009-05-25,14:22:13,14:23:48,1.6,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn177,pn,10,1,2009-05-25 14:22:13,2009-05-25 14:23:48,4,1
0,2009-05-25,14:25:03,19:00:43,275.7,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn180,pn,11,2,2009-05-25 14:25:03,2009-05-25 19:00:43,4,2
0,2009-05-25,19:00:48,19:03:58,3.2,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn177,home,12,3,2009-05-25 19:00:48,2009-05-25 19:03:58,4,3
0,2009-05-25,19:04:03,19:06:48,2.8,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,13,0,2009-05-25 19:04:03,2009-05-25 19:06:48,4,0
0,2009-05-25,19:06:53,19:09:13,2.3,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,14,1,2009-05-25 19:06:53,2009-05-25 19:09:13,5,1
0,2009-05-25,19:11:08,19:11:43,0.6,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,none,15,0,2009-05-25 19:11:08,2009-05-25 19:11:43,5,0
0,2009-05-26,04:02:56,04:18:01,15.1,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,1,1,2009-05-26 04:02:56,2009-05-26 04:18:01,1,1
0,2009-05-26,05:28:30,05:28:30,0.0,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,2,0,2009-05-26 05:28:30,2009-05-26 05:28:30,1,0
0,2009-05-26,05:28:35,05:29:05,0.5,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,3,1,2009-05-26 05:28:35,2009-05-26 05:29:05,2,1
0,2009-05-26,05:29:10,07:00:45,91.6,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,4,0,2009-05-26 05:29:10,2009-05-26 07:00:45,2,0
0,2009-05-26,07:00:50,07:02:10,1.3,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,5,1,2009-05-26 07:00:50,2009-05-26 07:02:10,3,1
0,2009-05-26,07:02:15,07:02:15,0.0,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,6,0,2009-05-26 07:02:15,2009-05-26 07:02:15,3,0
0,2009-05-26,07:34:55,10:00:36,145.7,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,7,1,2009-05-26 07:34:55,2009-05-26 10:00:36,4,1
0,2009-05-26,10:00:41,10:02:01,1.3,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,8,0,2009-05-26 10:00:41,2009-05-26 10:02:01,4,0
0,2009-05-26,10:07:51,10:08:11,0.3,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn184,pn,9,1,2009-05-26 10:07:51,2009-05-26 10:08:11,5,1
0,2009-05-26,10:08:16,10:09:41,1.4,45,52,116.329375,39.99349,1581.1,0,0,0,1,Pn183,pn,10,2,2009-05-26 10:08:16,2009-05-26 10:09:41,5,2
0,2009-05-26,10:09:46,10:19:20,9.6,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn184,pn,11,3,2009-05-26 10:09:46,2009-05-26 10:19:20,5,3
0,2009-05-26,10:19:25,11:02:10,42.8,45,52,116.329375,39.99349,1581.1,0,0,0,1,Pn183,pn,12,4,2009-05-26 10:19:25,2009-05-26 11:02:10,5,4
0,2009-05-26,11:02:15,17:07:46,365.5,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn184,home,13,5,2009-05-26 11:02:15,2009-05-26 17:07:46,5,5
0,2009-05-26,17:14:41,17:20:11,5.5,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,14,0,2009-05-26 17:14:41,2009-05-26 17:20:11,5,0
0,2009-05-26,17:20:16,17:23:16,3.0,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,none,15,1,2009-05-26 17:20:16,2009-05-26 17:23:16,6,1
0,2009-05-27,08:01:05,08:01:35,0.5,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,1,1,2009-05-27 08:01:05,2009-05-27 08:01:35,1,1
0,2009-05-27,08:01:40,08:03:10,1.5,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pv,2,0,2009-05-27 08:01:40,2009-05-27 08:03:10,1,0
0,2009-05-27,09:46:24,10:01:19,14.9,63,25,116.435795,39.872424,17755.3,0,0,1,0,Pv78,pv,3,1,2009-05-27 09:46:24,2009-05-27 10:01:19,2,1
0,2009-05-27,10:01:24,10:01:29,0.1,62,25,116.429949,39.872396,17492.9,0,0,1,0,Pv76,pv,4,2,2009-05-27 10:01:24,2009-05-27 10:01:29,2,2
0,2009-05-27,10:01:34,10:21:09,19.6,62,26,116.429911,39.8769,17066.0,0,0,1,0,Pv77,pv,5,3,2009-05-27 10:01:34,2009-05-27 10:21:09,2,3
0,2009-05-27,10:21:24,10:23:09,1.8,63,25,116.435795,39.872424,17755.3,0,0,1,0,Pv78,pv,6,4,2009-05-27 10:21:24,2009-05-27 10:23:09,2,4
0,2009-05-27,10:23:14,10:24:24,1.2,62,25,116.429949,39.872396,17492.9,0,0,1,0,Pv76,pv,7,5,2009-05-27 10:23:14,2009-05-27 10:24:24,2,5
0,2009-05-27,10:24:44,10:24:49,0.1,63,25,116.435795,39.872424,17755.3,0,0,1,0,Pv78,pv,8,6,2009-05-27 10:24:44,2009-05-27 10:24:49,2,6
0,2009-05-27,10:24:59,10:31:34,6.6,62,25,116.429949,39.872396,17492.9,0,0,1,0,Pv76,pv,9,7,2009-05-27 10:24:59,2009-05-27 10:31:34,2,7
0,2009-05-27,10:31:39,10:38:39,7.0,63,25,116.435795,39.872424,17755.3,0,0,1,0,Pv78,pv,10,8,2009-05-27 10:31:39,2009-05-27 10:38:39,2,8
0,2009-05-27,10:41:39,10:53:54,12.2,62,23,116.430023,39.863386,18357.6,0,0,1,0,Pv75,pv,11,9,2009-05-27 10:41:39,2009-05-27 10:53:54,2,9
0,2009-05-27,10:53:59,10:57:19,3.3,61,23,116.424178,39.863357,18117.7,0,0,1,0,Pv74,pv,12,10,2009-05-27 10:53:59,2009-05-27 10:57:19,2,10
0,2009-05-27,10:57:24,11:54:51,57.5,62,23,116.430023,39.863386,18357.6,0,0,1,0,Pv75,pv,13,11,2009-05-27 10:57:24,2009-05-27 11:54:51,2,11
0,2009-05-27,11:54:56,12:33:02,38.1,61,23,116.424178,39.863357,18117.7,0,0,1,0,Pv74,pv,14,12,2009-05-27 11:54:56,2009-05-27 12:33:02,2,12
0,2009-05-27,12:37:14,12:46:14,9.0,62,23,116.430023,39.863386,18357.6,0,0,1,0,Pv75,pv,15,13,2009-05-27 12:37:14,2009-05-27 12:46:14,2,13
0,2009-05-27,12:50:39,12:52:59,2.3,63,25,116.435795,39.872424,17755.3,0,0,1,0,Pv78,pv,16,14,2009-05-27 12:50:39,2009-05-27 12:52:59,2,14
0,2009-05-27,12:53:04,12:54:29,1.4,62,25,116.429949,39.872396,17492.9,0,0,1,0,Pv76,pv,17,15,2009-05-27 12:53:04,2009-05-27 12:54:29,2,15
0,2009-05-27,12:55:34,12:55:34,0.0,63,25,116.435795,39.872424,17755.3,0,0,1,0,Pv78,none,18,16,2009-05-27 12:55:34,2009-05-27 12:55:34,2,16
0,2009-05-28,01:23:38,01:47:38,24.0,63,25,116.435795,39.872424,17755.3,0,0,0,1,Pn187,pv,1,1,2009-05-28 01:23:38,2009-05-28 01:47:38,1,1
0,2009-05-28,01:47:43,01:58:38,10.9,63,26,116.435758,39.876929,17334.9,0,0,1,0,Pv83,pn,2,2,2009-05-28 01:47:43,2009-05-28 01:58:38,1,2
0,2009-05-28,01:58:43,01:59:48,1.1,63,25,116.435795,39.872424,17755.3,0,0,0,1,Pn187,pv,3,3,2009-05-28 01:58:43,2009-05-28 01:59:48,1,3
0,2009-05-28,01:59:53,02:00:18,0.4,63,26,116.435758,39.876929,17334.9,0,0,1,0,Pv83,pn,4,4,2009-05-28 01:59:53,2009-05-28 02:00:18,1,4
0,2009-05-28,02:00:23,02:13:08,12.8,63,25,116.435795,39.872424,17755.3,0,0,0,1,Pn187,pv,5,5,2009-05-28 02:00:23,2009-05-28 02:13:08,1,5
0,2009-05-28,02:13:13,02:13:23,0.2,63,26,116.435758,39.876929,17334.9,0,0,1,0,Pv83,pn,6,6,2009-05-28 02:13:13,2009-05-28 02:13:23,1,6
